combination,speed,repeatability mean,repeatability std,total num keypoints,total num matches,num dropped keypoints,num dropped matches,number possible correct matches,total correct matches,ratio correct/total matches,ratio correct/possible correct matches,correct matches per sequence: avg,size mean,size std,size normalized std,size min,size max,size correct: avg,size correct/all ratio,distance correct/all ratio,response correct/all ratio,distinctiveness correct/all ratio,match rank: avg,match rank correct: avg,ratio rank >50 / all,ratio rank >50 correct / rank >50,Matching distance mAP illumination,Matching distance mAP viewpoint,Matching average_response mAP illumination,Matching average_response mAP viewpoint,Matching distinctiveness mAP illumination,Matching distinctiveness mAP viewpoint,distance-distinctiveness correlation,distance-average response correlation
SHI_TOMASI_SIFT_DOWN_24_8+SHI_TOMASI_SIFT_DOWN_5,0,0.5215682829771554,0.19136223195912958,171428,138034,1072,5716,74937,60097,0.4353782401437327,0.8019669856012384,522.5826086956522,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.6043695860878847,1.0574285271846415,1.022006816045036,5.534035092803222,0.14298550676406477,0.03017372531405306,9.983859427259264e-05,0.9439461533687756,0.8441935140279168,0.6359867637774658,0.48096833415239987,0.9428068790935683,0.8554226517650018,0.9239769124795395,0.04151537950109435
SHI_TOMASI_SIFT_DOWN_24_8+SHI_TOMASI_SIFT_DOWN_6,0,0.5205722615436468,0.18989261919677977,170801,137769,1699,5981,74707,60361,0.4381319455029796,0.8079698020265839,524.8782608695652,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.6085562915294584,1.0595015520796869,1.0218431956446044,5.383046984444976,0.12915624326966088,0.02912121014161386,0.00014910289756630936,0.9443834646029592,0.8553323816420056,0.6394586402738568,0.47610747313339996,0.9344352385560954,0.8647872152135938,0.9330372474383746,0.035637328808583946
SHI_TOMASI_SIFT_DOWN_24_8+SHI_TOMASI_SIFT_DOWN_7,0,0.5070432405401812,0.1907583043248484,169341,136350,3159,7400,72078,58494,0.428998899889989,0.8115375010405395,508.6434782608696,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.6067305873117065,1.0743792905297644,1.0219295443109335,5.092152548588192,0.12445720928642254,0.027165383204987164,0.00018805347557014396,0.936668670346246,0.85500282019502,0.637674529671777,0.46653185594160435,0.9250153778955837,0.859513990849003,0.9305408649170354,0.031739618910616385
SHI_TOMASI_SIFT_DOWN_24_8+SHI_TOMASI_SIFT_DOWN_8,0,0.5055852557330512,0.19552056013260952,165707,132711,6793,11039,69937,56767,0.4277490185440544,0.8116876617527203,493.62608695652176,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.6129812989034433,1.0868402710125002,1.021693243421351,4.951835190752839,0.1112618246516462,0.026531335006141164,7.046347349692603e-05,0.9360950407450844,0.8522910065587173,0.6475971796824188,0.455346839146017,0.9200510927352309,0.8554216015349055,0.9217981461847172,0.0205842681321817
SHI_TOMASI_SIFT_DOWN_24_12+SHI_TOMASI_SIFT_DOWN_1,0,0.49712695652173916,0.20365360929208634,172422,138292,78,5458,71462,54150,0.3915627802042056,0.7577453751644231,470.8695652173913,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.5857186404575834,1.0347638687568899,1.023909987456229,7.143898417840512,0.22077562326869807,0.04308998351314609,0.00025854108956602033,0.9209691419735481,0.7950365704552819,0.5783302421419935,0.4423078292222286,0.9314679866471403,0.8059736677648655,0.8773938417693203,0.04255701393661686
SHI_TOMASI_SIFT_DOWN_24_12+SHI_TOMASI_SIFT_DOWN_2,0,0.5076869565217391,0.19542563425896778,172189,138736,311,5014,72980,56577,0.40780330988351976,0.7752397917237599,491.97391304347826,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.5943859046790392,1.0361934903587384,1.0234421958801676,6.337792642140468,0.20184880781943193,0.03613337561988237,0.00022977535040740938,0.9277810240539226,0.8053048224298895,0.597824306034929,0.4653734797189274,0.9355496604773855,0.8177599957069221,0.9033795000274655,0.03555466120461915
SHI_TOMASI_SIFT_DOWN_24_12+SHI_TOMASI_SIFT_DOWN_3,0,0.5160347826086957,0.19090535467174316,172013,138851,487,4899,74180,58289,0.41979532016334054,0.7857778376921003,506.8608695652174,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.603546431248708,1.0396184508400506,1.0230709107958222,5.867483849594169,0.18859476058947658,0.03268971775500357,0.00010293537374118615,0.9338631940695945,0.8229475188679535,0.6179037749150439,0.4746335591579289,0.9381919859300074,0.8375989159564373,0.9164843829011634,0.0371953093715976
SHI_TOMASI_SIFT_DOWN_24_12+SHI_TOMASI_SIFT_DOWN_4,0,0.5205982608695653,0.19041864266724595,171721,138391,779,5359,74836,59652,0.4310395907248304,0.7971029985568443,518.7130434782608,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.6077571924384839,1.048264535307446,1.0226933849821893,5.636435895397822,0.16619727754308322,0.03077512265971053,0.0001341111781667002,0.93944777257533,0.8352905226049447,0.6331546883988611,0.47906236162196214,0.9410020384768708,0.8474819918132283,0.9232220484987883,0.03509860681247724
SHI_TOMASI_SIFT_DOWN_24_12+SHI_TOMASI_SIFT_DOWN_5,0,0.5215682829771554,0.19136223195912958,171428,138170,1072,5580,74937,60511,0.4379460085402041,0.8074916262994248,526.1826086956522,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.6106598738169691,1.0581941244978075,1.0225724915900876,5.473641166678729,0.14860108079522732,0.02949989143808352,0.00016525920906942538,0.9486298068881026,0.8462405810167798,0.6442565624720711,0.4815479320561597,0.9469746612072757,0.8581725713922239,0.9313804781663034,0.03298158043543471
SHI_TOMASI_SIFT_DOWN_24_12+SHI_TOMASI_SIFT_DOWN_6,0,0.5205722615436468,0.18989261919677977,170801,137893,1699,5857,74707,60594,0.4394276721806038,0.8110886530044039,526.9043478260869,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.6147381256940121,1.0589907056064882,1.0223968481827979,5.357690383123146,0.12993035614087203,0.0291022749523181,0.000148529557381919,0.9480357784308847,0.8534783104267898,0.6461186539461801,0.4720943597912479,0.9384964156917773,0.8641636631629827,0.9389748463908161,0.029570692075466674
SHI_TOMASI_SIFT_DOWN_24_12+SHI_TOMASI_SIFT_DOWN_7,0,0.5070432405401812,0.1907583043248484,169341,136482,3159,7268,72078,58500,0.4286279509385853,0.81162074419379,508.69565217391306,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.6119726831737943,1.0745305617345275,1.0225394039601496,5.068661068858897,0.1187008547008547,0.026743453349159597,0.00011965811965811966,0.9390265955592254,0.854058060106244,0.6412984452322311,0.46339906837895883,0.9281231912487689,0.8608941264209966,0.9336414295740756,0.022164200605380546
SHI_TOMASI_SIFT_DOWN_24_12+SHI_TOMASI_SIFT_DOWN_8,0,0.5055852557330512,0.19552056013260952,165707,132836,6793,10914,69937,56804,0.4276250414044386,0.812216709324106,493.9478260869565,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.6182084386496147,1.0867324367844342,1.0222843562528918,4.959160167424494,0.11296739666220688,0.026069740130687465,5.28131821702697e-05,0.9381064236284679,0.8492351454995881,0.6529020787549552,0.45101314027448836,0.9228648868375231,0.8545666732412692,0.9259803903922932,0.0064604547148576635
