combination,speed,repeatability mean,repeatability std,total num keypoints,total num matches,num dropped keypoints,num dropped matches,number possible correct matches,total correct matches,ratio correct/total matches,ratio correct/possible correct matches,correct matches per sequence: avg,size mean,size std,size normalized std,size min,size max,size correct: avg,size correct/all ratio,distance correct/all ratio,response correct/all ratio,distinctiveness correct/all ratio,match rank: avg,match rank correct: avg,ratio rank >50 / all,ratio rank >50 correct / rank >50,Matching distance mAP illumination,Matching distance mAP viewpoint,Matching average_response mAP illumination,Matching average_response mAP viewpoint,Matching distinctiveness mAP illumination,Matching distinctiveness mAP viewpoint,distance-distinctiveness correlation,distance-average response correlation
SHI_TOMASI_SIFT_DOWN_16_12+SHI_TOMASI_SIFT_DOWN_1,0,0.5428452173913044,0.19308746936285828,345000,274778,0,12722,156068,105872,0.38530013319843653,0.6783709665017813,920.6260869565217,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.6179233816502634,1.0411154964480396,1.0224063854426941,6.021792137652942,0.23315890887108962,0.0332195445050186,0.0003494786156868672,0.8982807004351325,0.7559412035650463,0.5800519534904093,0.4161487070032766,0.9098852417256859,0.7704121577987192,0.9041478097855418,0.05698218947685857
SHI_TOMASI_SIFT_DOWN_16_12+SHI_TOMASI_SIFT_DOWN_2,0,0.5588347826086957,0.18342787851430079,345000,276157,0,11343,160665,111406,0.4034154484586666,0.6934055332524196,968.7478260869565,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.6282103777610181,1.033253052987503,1.0216321743030083,5.406793961406012,0.21707089384772812,0.02871192835959255,0.000251332962318008,0.907602857202863,0.7717814477444759,0.5956982546742509,0.4397610424868013,0.9203890993811842,0.7919592213583645,0.9187681332567569,0.050716869304080425
SHI_TOMASI_SIFT_DOWN_16_12+SHI_TOMASI_SIFT_DOWN_3,0,0.5701503920171063,0.17878342014605597,344919,276727,81,10773,163895,116671,0.4216104680786479,0.7118643033649593,1014.5304347826087,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.6410837214683371,1.0462752601406775,1.0208253374953056,4.993072595012413,0.21412347541377036,0.02557032743461968,0.00023999108604537547,0.9102808284110867,0.7843204067565025,0.6141262379163993,0.452349409416206,0.9263117522676854,0.8053910277439218,0.9314872787164984,0.043050827183032596
SHI_TOMASI_SIFT_DOWN_16_12+SHI_TOMASI_SIFT_DOWN_4,0,0.5678119284883105,0.17498762938497955,344559,276775,441,10725,163061,119402,0.4314045704995032,0.7322535738159339,1038.2782608695652,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.647270052330819,1.0621274140955725,1.020320994126586,4.701533736789811,0.18204887690323446,0.023488393099087707,0.00012562603641480042,0.9206114882636014,0.8070624411247322,0.6274782223445289,0.4525847297389011,0.9291680567407364,0.8225568267487603,0.9421490384458806,0.0426261616380767
SHI_TOMASI_SIFT_DOWN_16_12+SHI_TOMASI_SIFT_DOWN_5,0,0.5479016119850165,0.17548177951056493,340372,273031,4628,14469,156092,115837,0.42426317890642457,0.7421072188196705,1007.2782608695652,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.6483726667179036,1.0934704458511102,1.020481109043341,4.495727591372408,0.1433825116327253,0.021722808032787484,8.632820256049449e-05,0.9093417566276852,0.8146743715446978,0.6249041353368067,0.44818915164378886,0.9174427163971751,0.8274950269477845,0.9456923774991343,0.03665598893230679
SHI_TOMASI_SIFT_DOWN_16_12+SHI_TOMASI_SIFT_DOWN_6,0,0.510630382672376,0.18041146763912383,318827,254393,26173,33107,135317,101572,0.3992719925469647,0.7506226120886511,883.2347826086957,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.643549808993411,1.1403648808743874,1.0211768950903337,4.390234794196381,0.12610758870554878,0.021490371197320682,4.922616469105659e-05,0.8906178999910617,0.8001180892665556,0.6075311980558347,0.4286406651147841,0.8978270571426588,0.8116022692697548,0.9432604727598433,0.026606486383136084
SHI_TOMASI_SIFT_DOWN_16_12+SHI_TOMASI_SIFT_DOWN_7,0,0.4663726872541148,0.1863589707963388,285552,226841,59448,60659,108319,82901,0.36545862520443834,0.7653412605360094,720.8782608695652,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.6316185227910078,1.201224200018754,1.022360005796578,4.477920658082093,0.11706734538787228,0.021958111628850165,0.0001688761293591151,0.8795607427695622,0.7694702888480908,0.5981739944026386,0.3952404973415624,0.8810634981572741,0.7804349265529287,0.9419816690122664,0.02228912380145839
SHI_TOMASI_SIFT_DOWN_16_12+SHI_TOMASI_SIFT_DOWN_8,0,0.3826704123567008,0.18300969624130461,240712,189090,104288,98410,74892,58714,0.31050822359722885,0.7839822677989638,510.55652173913046,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.613312991055363,1.2767255904617187,1.0237109266426085,4.301988471098419,0.09704670095718228,0.020170289280236925,5.109513914909562e-05,0.8367479518535494,0.712598034865694,0.5326986226984209,0.3517435996528247,0.822131560711116,0.7149417683388072,0.9283972873109315,0.030598600440038735
SHI_TOMASI_SIFT_DOWN_16_12+SHI_TOMASI_SIFT_DOWN_9,0,0.24160264933972145,0.15106342720187613,172823,134677,172177,152823,36037,29377,0.2181293019595031,0.8151899436690069,255.45217391304348,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.5674821753416255,1.3666792926511522,1.0290545724148528,4.1753900072024175,0.0785648636688566,0.01923862277894518,0.0,0.7101699578417392,0.6340269314299503,0.35070433346387786,0.29728267507008566,0.575016212682036,0.610284454884912,0.8157321611489942,0.023779000700858668
SHI_TOMASI_SIFT_DOWN_16_12+SHI_TOMASI_SIFT_DOWN_10,0,0.20708359093272674,0.14545702219533832,112730,87600,232270,199900,19259,16352,0.18666666666666668,0.8490575834674697,142.19130434782608,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.5373884597409486,1.3703297177135543,1.0504048013529288,3.981780821917808,0.062866927592955,0.01776255707762557,6.11545988258317e-05,0.711715577882714,0.5581368336283228,0.36085233585540255,0.24013479266534146,0.49889826341356386,0.5135529077114033,0.7303698297790339,0.03232892793830136
