combination,speed,repeatability mean,repeatability std,total num matches,number possible correct matches,total correct matches,ratio correct/total matches,ratio correct/possible correct matches,size mean,size std,size normalized std,size min,size max,size unique count,size correct: avg,size correct/all ratio,total num keypoints,correct matches per sequence: avg,correct matches per sequence: std,distance correct/all ratio,response correct/all ratio,distinctiveness all: avg,distinctiveness correct: avg,distinctiveness correct/all ratio,match rank: avg,match rank: std,match rank correct: avg,match rank correct: std,ratio rank >25 / all,ratio rank >25 correct / rank >25,Matching distance mAP,Matching average_response mAP,Matching distinctiveness mAP,Verification distance AP,Verification average_response AP,Verification distinctiveness AP,Retrieval distance mAP,Retrieval average_response mAP,Retrieval distinctiveness mAP,distance-distinctiveness correlation
FAST+BRIEF,0,0.3778392564481824,0.21357892470008616,259056,106663,78718,0.3038648014328948,0.7380066189775274,7.0,0.0,0.0,7.0,7.0,1,7.0,1.0,336450,684.5043478260869,398.7041700289674,0.5316956855610484,1.0274628447063896,0.2306778878516497,0.5318452263897422,2.305575238887981,3.981378543635353,8.286967587564872,0.16891943392870754,1.2893806972621555,0.04310264962015935,0.000597068014939404,0.7286503678491938,0.42054301700025193,0.7949776889638942,0.693337688078096,0.1281852038092109,0.7506539306509876,0.9365107033960968,0.8428727438042191,0.9498708959255239,0.5996088191462038
FAST+FREAK,0,0.37693343968553855,0.21380417305245236,257536,106512,57672,0.22393762425447317,0.5414601171698964,7.0,0.0,0.0,7.0,7.0,1,7.0,1.0,336688,501.495652173913,339.4179512537166,0.6064363555788302,1.0059595229886293,0.3082453594571334,0.7185721386816079,2.3311693643892055,4.093392768389662,8.418927841864324,0.2550977944236371,1.6623174695840781,0.044754908051689864,0.0011097239561659038,0.6271600299691936,0.31307631616210313,0.6867292764465045,0.5620912278337639,0.08284683988986843,0.6095303782590696,0.8932736464137712,0.6651852335107079,0.9002502692414318,0.6049370574951325
FAST+LATCH,0,0.37761783001795,0.2138118313933748,267394,106619,77544,0.28999902765207897,0.7273000121929487,7.0,0.0,0.0,7.0,7.0,1,7.0,1.0,336509,674.295652173913,428.3801232329721,0.5937835862289345,1.0278147408083227,0.2291050764504741,0.6025415217139629,2.6299789208041187,3.82546354817236,7.75051830896376,0.15009542969152997,1.1990253148005694,0.03696418019850857,0.0004900443619106572,0.7308080997449475,0.40731118904938607,0.8038905107371708,0.7121028980321579,0.12702022244428,0.832046342965428,0.9268250306100403,0.8334860123448227,0.9513562003952545,0.7909535433693166
FAST+LUCID,0,0.3751469662086149,0.21367025749175464,208349,106210,3160,0.015166859452169197,0.02975237736559646,7.0,0.0,0.0,7.0,7.0,1,7.0,1.0,337560,27.47826086956522,29.057169384294802,0.3860741018616829,1.057305594084214,0.24507115741000277,0.49112962901516105,2.0040286837732757,4.933289816605791,10.060451074556791,0.6886075949367089,3.2068750253629696,0.06794369063446429,0.004746835443037975,0.06086271432878708,0.04276380691584872,0.06467659101224613,0.014917783670476675,0.00843976686532517,0.005149512186041496,0.16333012328186744,0.12420847740836452,0.20769740516023796,0.32108239159995433
GFTT+BRISK,0,0.3707406585748772,0.21694948879586237,264100,105008,48634,0.18414994320333208,0.46314566509218347,7.0,0.0,0.0,7.0,7.0,1,7.0,1.0,337333,422.90434782608696,308.8855978995979,0.5916029696705687,0.9754681394688688,0.30729584520908343,0.767865520558163,2.498782630906412,3.8528057553956834,7.940138106486352,0.2280708969034009,1.583719640352463,0.038447557743279064,0.0009047168647448288,0.6407644202822548,0.25745130381678927,0.6846285596913824,0.5595041264949198,0.06207160276202842,0.6713588791868301,0.8858018411051023,0.5994892506680615,0.888124660039182,0.6775991436222433
GFTT+ORB,0,0.3709293249630512,0.21596014934795135,262872,104693,72828,0.2770473842782799,0.6956339010249014,7.0,0.0,0.0,7.0,7.0,1,7.0,1.0,336268,633.2869565217392,391.36156451252816,0.5870366760309393,1.037168498471327,0.2177670930387295,0.5341847324396943,2.4530094284938198,3.9753149821966582,8.127574099154,0.2034794309880815,1.4657794313452495,0.040981922760887426,0.0008375899379359587,0.644159837401525,0.3744202937217502,0.7649316894420407,0.5586698033207695,0.1032872407494708,0.760311066487981,0.8965073987895161,0.7872896887074675,0.9346750705474137,0.5716418459875466
GFTT+SIFT,0,0.3701572537924719,0.2174470275406457,255429,105206,90991,0.356228149505342,0.8648841320837215,7.0,0.0,0.0,7.0,7.0,1,7.0,1.0,338034,791.2260869565217,413.5755030351472,0.585147893993018,1.0611909554538987,0.5553286985420062,0.9473113667261205,1.7058570342452128,3.948228274784774,8.821003197342199,0.09898781198140476,1.0523933192927335,0.04870629411695618,0.0004615841127144443,0.8014050697484527,0.46003034634956336,0.8188219385780943,0.7966560276149106,0.12821772204526521,0.8243878828653155,0.9795715216550399,0.9208080360291352,0.9804653866173433,0.6626231960319237
GFTT+SIFT_SIGMA_2,0,0.3701572537924719,0.2174470275406457,257139,105206,90392,0.3515297173902053,0.8591905404634717,7.0,0.0,0.0,7.0,7.0,1,7.0,1.0,338034,786.0173913043478,411.36874355716844,0.5819403478327091,1.0620958340136397,0.5602474821263327,0.9489325984340485,1.693773963664275,3.716507414277881,8.460997825838666,0.09771882467474997,1.0314542144490204,0.044104550457145744,0.0004093282591379768,0.801863707145076,0.4561992319387169,0.8176326099625107,0.7989024935032355,0.12813330892790326,0.8203969026816378,0.9797354768842664,0.9178553740950379,0.9810248235426792,0.6765830727177269
GFTT+BRIEF,0,0.37132477259040464,0.21624286397774153,262106,104873,77378,0.29521643915057266,0.737825751146625,7.0,0.0,0.0,7.0,7.0,1,7.0,1.0,336516,672.8521739130434,391.0927443320665,0.55768151187467,1.046231569106718,0.23919166200611683,0.5429572015092043,2.2699670923116013,3.5982922939574067,7.8433822981343475,0.1628886763679599,1.2972141285748142,0.03771756464941665,0.0006591020703559152,0.6995954237401311,0.3987690699546122,0.7763255229845396,0.6543433326128447,0.11077186557422664,0.7607399224195944,0.9357392409074218,0.8329031477757003,0.9572416864399487,0.6277195078551657
GFTT+FREAK,0,0.3710952777474294,0.21647395374183606,259471,104883,46960,0.18098361666621704,0.4477370021833853,7.0,0.0,0.0,7.0,7.0,1,7.0,1.0,336744,408.3478260869565,290.6515931183427,0.5822418366037114,0.9767138845678865,0.2893718585051591,0.7095530554386084,2.452045817806979,4.016013350239525,8.15649717723209,0.2644804088586031,1.6902185863723076,0.041141399231513345,0.0010647359454855196,0.5875198283129064,0.2474491042066382,0.6421945620355829,0.5029127983184345,0.060098706963554016,0.5787602499116234,0.8624565383418398,0.5781132392939036,0.8739460493338068,0.5307357618191924
GFTT+LATCH,0,0.37137524298039587,0.21629257239930405,268790,104904,78781,0.29309498121209865,0.7509818500724472,7.0,0.0,0.0,7.0,7.0,1,7.0,1.0,336566,685.0521739130435,420.92339163523434,0.6225713524423586,1.0462298288291008,0.25037236974669097,0.6289619846142085,2.512106209045941,3.345157929982514,7.215584267607892,0.13618765946103756,1.151775542549682,0.030317348115629302,0.0004696563892309059,0.7097422768832716,0.3997569805779789,0.7869702866447016,0.6762438539149588,0.11232383733441374,0.8304778221133681,0.9227709904709503,0.8249006234900068,0.9549460131520224,0.8168536486245803
