trial,GFTT_qualityLevel,GFTT_minDistance,GFTT_blockSize,GFTT_k,value
556,0.053085820632331665,0.5787936138738456,9,0.2001809223256516,0.7478808162949134
554,0.001913388021477858,0.5114017355378258,9,0.08702026601368651,0.7438602514453468
557,0.024034552758710807,2.261948628157925,8,0.027428331034256556,0.7311240411018627
558,0.046064195133542,0.6836526116324219,9,0.30410623467962095,0.7470871173097541
559,0.0492011800157082,2.4673506802860308,9,0.11181470535251467,0.7438021257013873
568,0.04003461759164321,0.7497973387354995,8,0.07692813522226598,0.7371717414567798
569,0.05246042875673915,2.253586243286681,10,0.07064809961260007,0.7485289630390489
567,0.01680317166459129,2.463233083009983,10,0.10972625014341023,0.7427642934218601
572,0.07071730196280462,2.4206073245273707,10,0.11402396663264608,0.7515234728696022
570,0.022841892241302356,2.1210703680287657,8,0.2148588950581924,0.7327376379000029
573,0.005223839211239098,0.5464217901739086,10,0.10738693871606717,0.7449884120304163
577,0.018758686488189444,1.6095255909564075,8,0.07961132273812198,0.734909381836202
579,0.017923900908052626,2.641685416386854,9,0.08194732322528983,0.7394610065091409
576,0.005684797976336051,0.128541268819225,10,0.21344910372540982,0.745107778795801
583,0.06444228796488274,2.474632697267622,9,0.12430863280710706,0.7464865648727131
581,0.021943518836865957,4.100260592627196,10,0.13259329406404047,0.7336055668111653
586,0.06025529348839318,1.50368666163076,10,0.08020440984703078,0.7513799400728188
588,0.04271607119374094,0.5550346428509817,10,0.07437000022641314,0.7481554769175884
590,0.04281304546806817,0.4630218764242463,10,0.17727798790859173,0.7480724699944246
589,0.0033406427355007866,3.4745027239970585,10,0.10879634043458777,0.7352227630191239
587,0.003154907134661624,1.3247848330356273,10,0.30081630559889194,0.7448110554602346
591,0.0194540708926655,1.5340993843769861,10,0.1370784707453819,0.7448417748045268
592,0.02442456520225447,0.307666923883237,10,0.18163049727736433,0.7452760021186229
593,0.06261246954714252,0.7886172986436086,9,0.07415125191896861,0.7495575730958025
594,0.022962954802499123,0.32516835216338674,10,0.1200592840810625,0.7450092213113066
596,0.05174728751491067,0.5572503932629967,10,0.049091101565263376,0.749880339547826
595,0.023272388536678984,0.8010443553762898,9,0.2333265900628019,0.744676499577402
598,0.06450137199167336,2.1777799424731836,10,0.2969180351753564,0.750880228527015
600,0.037032782238394346,0.4997261214684555,9,0.31339004204506865,0.7460130298046714
601,0.002013541253564781,1.2969628495324583,10,0.16353097335406389,0.7447556362824429
603,0.02687314975067237,0.6487103515761246,10,0.06646293611855283,0.7452047384695122
610,0.07292459891004482,0.3040387718367993,9,0.2120336708647812,0.7514239260548509
604,0.02687314975067237,0.6487103515761246,10,0.06646293611855283,0.7452047384695122
602,0.002013541253564781,1.2969628495324583,10,0.16353097335406389,0.7447556362824429
612,0.03256364230768289,1.8389029226853928,10,0.14008283072677,0.7460430125444423
614,0.07598479199827832,2.4237781906172504,10,0.20468341747882057,0.7522168148571524
615,0.0020787497189801094,1.344096255393754,10,0.051241761053015034,0.7447408772223861
622,0.051461316699818425,0.7811083333527106,9,0.14996908228684352,0.7474834148947407
626,0.04975489830258249,1.8056721551576689,10,0.09239190634202782,0.7490860621642796
629,0.032173000427879975,2.6508825506523097,10,0.15282383305912145,0.7442920689901018
631,0.010617822828414551,3.277962015779153,10,0.06717626382214503,0.736382857328398
634,0.03703824018005391,2.9648077704973885,10,0.3514213761732708,0.744609177347193
636,0.04255225942783216,0.14831433727153429,9,0.27021087144240136,0.7465193664595557
641,0.052821500616705735,2.589330628206262,10,0.16660403655830583,0.7485411355248989
643,0.058866818428032146,2.0107866501872023,10,0.09228473548410747,0.7500364453736174
642,0.009184222584486403,3.1026511421072325,10,0.06793935670792661,0.7391650149471182
646,0.016317013686620745,1.1114402176900946,8,0.12452902796311496,0.7346071901763221
647,0.0523507614773321,3.832663568715863,10,0.1633682859970289,0.7428411069543461
648,0.06454940882020987,0.4289139835333514,8,0.22672931232656435,0.740297036595515
649,0.057786072844466164,2.9485936454253525,9,0.17314927819960216,0.7451283856128779
652,0.08405484099966656,1.4241098459240875,9,0.034983138827528876,0.7523136809942309
653,0.006054913434898654,1.8855190889490485,9,0.00760079320278112,0.7441209286746902
655,0.058866818428032146,2.0107866501872023,10,0.09228473548410747,0.7500364453736174
659,0.058866818428032146,2.0107866501872023,10,0.09228473548410747,0.7500364453736174
660,0.008739481548066107,0.9992208127072663,10,0.032445492951765215,0.7453435462527747
662,0.009898026784598793,5.181763392469543,10,0.10476912379812955,0.7208201729187923
664,0.0022159916078301617,3.1899802717303523,10,0.21616768370302278,0.7350448552726061
669,0.07129852848997964,2.8916475748779944,10,0.11147199450546494,0.7514839170350381
667,0.07460460084336767,0.1569981779004359,9,0.07981619414993626,0.7514266756341234
674,0.0020020411442731867,2.641021871127788,10,0.10657453494442885,0.742301561809114
675,0.002150354477656373,0.18123188505984583,9,0.04718537421273909,0.7438893254047627
684,0.00545257302734517,3.8205497985222254,9,0.0981707514590982,0.7321039893753307
686,0.03321103671179797,3.6869682462990134,10,0.12374369409306034,0.7387652023656673
689,0.0645945900865662,1.891430829602024,9,0.06469633772050253,0.7503548152160151
685,0.003998938161601982,2.2396639423026388,10,0.10303604957888204,0.7425089373595046
690,0.03268584396998879,0.1524436914571362,9,0.06442709493125488,0.745138035004536
691,0.011490589564344664,2.091070307221372,10,0.09787841910093069,0.7438109175774017
697,0.08332570206762104,0.9582036679522166,9,0.046400215749601285,0.7522333524710006
695,0.0020695554936723606,2.8174418938932133,10,0.10647881215516934,0.7423166504069953
698,0.017580029623743512,2.0151519456192277,6,0.05759216444513875,0.7011236734466791
696,0.009195919315320718,1.6638663362038146,10,0.062015405067245094,0.7451686220811916
700,0.057063970487025065,3.4073525825565247,8,0.07836774428230352,0.7311899501765126
702,0.06338735263575333,2.6359510750652166,8,0.06551685308645944,0.7370385226235331
701,0.01952823920659246,1.564463959563565,8,0.0242952864283734,0.734987984836598
707,0.07508809984814353,0.2322306589590627,10,0.02454781964081192,0.7533446336745221
706,0.07332329915827812,0.7184969301640853,7,0.00715885653566601,0.7343969328994349
709,0.0014667129661620135,1.7849716294676092,9,0.06681357258788533,0.7438279200402755
711,0.0014667129661620135,1.7849716294676092,9,0.06681357258788533,0.7438279200402755
720,0.08524669028842959,0.31035576015965005,8,0.046927974117394654,0.7422006846191268
722,0.06303217809684576,0.30537699161828424,9,0.014006312067274908,0.7495538451872171
725,0.07074192705073687,3.6502991629576367,10,0.15781166260542628,0.7463631602141323
724,0.006314119064619497,2.988651093956556,9,0.014437060081914727,0.7392847503224171
723,0.028781043374883825,1.4729195783532525,10,0.01397830816084313,0.7450382319931599
728,0.04820833131309209,2.781262525783526,8,0.11587877658344023,0.7345355781416129
731,0.05630910634321542,0.14849073752498357,10,0.03341644651161118,0.7502934409877585
729,0.019079889965832625,1.959963051581746,8,0.09477648615129948,0.7348480404371611
738,0.08085228617995391,0.28033952481103386,9,0.033456391513449445,0.7523624826055819
740,0.07375924854111728,3.112439109559042,10,0.17867027524033385,0.7494842662871005
735,0.024734014055012195,0.6453571011094075,9,0.024270515037989118,0.7450077421379325
741,0.06982293913891802,0.1894919247057011,9,0.0108110835697132,0.7506736258244731
742,0.05699361869064273,0.3090798756489992,9,0.08384677276659988,0.7483088669700813
744,0.054266108702954736,0.14402531374041058,10,0.04123657103397754,0.7502069502115398
745,0.06250355941091945,0.15662415906795218,9,0.00783221598568708,0.7494706409311926
748,0.054464766449642765,0.1426444296331033,9,0.05204964084672417,0.7478442813807561
747,0.0071884549198031125,1.9191107920240327,10,0.00876894483734987,0.745233664238255
750,0.05847430443446037,0.14512938228861072,10,0.032332149118072306,0.7509010693879176
751,0.07737073100603714,0.12320260690861169,8,0.023335087240366204,0.7414581144999698
757,0.056144898871172765,0.14424098874044122,10,0.03136781223044997,0.7502622994221488
756,0.006994101275218066,0.1782481550273015,8,0.01699972597086913,0.7347715425022319
762,0.0824175243861204,0.5594305448379633,10,0.028010047634327587,0.7532267279834719
759,0.037080849461452216,0.3654311257404646,9,0.05012096477246987,0.7460158171701916
760,0.0058524487265946765,3.1810591529364407,9,0.2920349581533589,0.7330580060361473
763,0.03376763539401853,0.3589184008749,10,0.06670214507315986,0.7464698585197614
764,0.06831456504482525,1.151040377566693,8,0.03086480826253225,0.7406721877342551
765,0.07003250902815783,0.1395203015653355,10,0.05262928211162808,0.7529402629688122
767,0.023702677769985903,0.6150469489740602,10,0.010340742386540945,0.7451330384086575
768,0.023702677769985903,0.6150469489740602,10,0.010340742386540945,0.7451330384086575
769,0.03840309694103437,0.23800125424463708,10,0.07668435484992642,0.747029369653568
770,0.007947238034241966,0.2009011297672666,9,0.02130604647365875,0.7441405781805549
773,0.023702677769985903,0.6150469489740602,10,0.010340742386540945,0.7451330384086575
775,0.016851289655356767,0.11688945464313287,10,0.08404763145545663,0.7447320667594367
779,0.06452609400932438,0.13844759081226146,10,0.06963395642091434,0.7517196701349028
778,0.016851289655356767,0.11688945464313287,10,0.08404763145545663,0.7447320667594367
780,0.035294866319234584,0.26424461327753224,8,0.07533341070479,0.7367043301039954
783,0.0669111013825345,0.11559036729018773,9,0.02864039105587142,0.7502841445299347
784,0.06452609400932438,0.13844759081226146,10,0.06963395642091434,0.7517196701349028
787,0.04681777629194063,0.26940326694504924,8,0.09882231038746606,0.7375787740777908
789,0.017301870727340754,0.116900777249673,10,0.07801748334359812,0.7446794113469141
797,0.05780737956191501,0.3916059420385587,10,0.026376699491455338,0.750913412220339
799,0.02083890782145538,1.6188883179724787,10,0.01447821471970679,0.7449113103723706
802,0.04596922074851671,0.26713760026654315,8,0.08163679421887587,0.737643391432412
804,0.020241865028212028,0.12214458235689762,10,0.07524614478023411,0.7449030702587274
806,0.03906182154582414,1.4647815715174834,8,0.012772160785100732,0.7371644525313686
813,0.06076111911594423,0.567222196359044,10,0.015570425166619127,0.7514697174809364
814,0.0382285032904274,0.27853209342039587,10,0.05206754649726421,0.7471243473170036
817,0.0638263387997108,0.15043169371212184,9,0.008885319065868306,0.7500427868188226
818,0.07943123655007184,0.24141875989197714,9,0.088774876417725,0.7521487390021236
820,0.01520605079319648,0.6983458562789331,10,0.015531584110767924,0.7450960706782004
821,0.029000365858179715,0.3806574522372569,8,0.08066162968837153,0.7352827535628224
823,0.046301474755691074,0.9235628114026992,10,0.016262972587317223,0.7485728772824145
824,0.003211034648141556,1.9959560109164558,8,0.011651257009124272,0.73472079278439
826,0.015519379719504206,0.9126068973795346,10,0.00944224423785607,0.7451452075798193
834,0.04712947760046666,0.1924953693801027,8,0.13595826207731157,0.7378686614620191
836,0.07943123655007184,0.24141875989197714,9,0.088774876417725,0.7521487390021236
837,0.012558979310428736,0.5647557927938495,10,0.0693725378135265,0.7454710939442111
838,0.03864859986948755,0.278553776391292,10,0.046861094113074486,0.7472057720410631
841,0.0732356982424868,0.12190439441893319,8,0.04217467715960245,0.7408895507161122
839,0.020909649826933434,1.8430332907904776,8,0.07185812485105683,0.7351029656879597
843,0.012110842531195508,1.7359282600428587,9,0.017661173689333128,0.7438609179581426
844,0.02383461179769021,0.8685684452740038,8,0.07084857643793128,0.7354173815392043
845,0.028277961095435955,0.38488445567753643,9,0.13098162274909622,0.7445274480484265
851,0.0185642955744678,0.32005770947074974,8,0.07369038099135866,0.7348750755755199
852,0.0464267547460633,0.23614940742475518,9,0.020882333528819137,0.7470415603803083
856,0.014228769177007952,0.14186368233615854,10,0.1104875755713244,0.7453204718146612
859,0.04616603478731281,0.4781007138617349,6,0.16194421148254193,0.7058225060903022
861,0.005326120233528631,1.0095998523686938,10,0.02848342634694119,0.7450006682505546
862,0.003054324173689449,1.2495943996060632,8,0.022807388823153446,0.7347089590487252
865,0.007791022746995432,0.18233266284013772,8,0.04948444436870227,0.7347155901543523
871,0.07122388358703262,0.11575914752649383,10,0.09769140570030616,0.7529870704556287
870,0.009191746500597266,1.035940878765099,10,0.01797365921478273,0.7452167077205963
872,0.006106449976725256,0.16717482662407318,8,0.03966048751932941,0.7349919512233478
874,0.056594672556799695,0.1283129743349263,10,0.07641138399553,0.7503470405171293
881,0.04993765923026405,0.37791613090261655,10,0.020791895778543602,0.74920936503313
882,0.02308551580161724,2.8564503340421474,9,0.24158090875473778,0.7401207753557156
887,0.08189024567437408,0.5731203374557198,9,0.1290783861482662,0.7521106424349809
885,0.0025018867189807656,1.4414164715731734,9,0.0747761868914508,0.7438355377271786
890,0.011378265946876118,0.27820437485618177,9,0.09831091543424268,0.7439232842059746
892,0.05299560460911129,0.6601060132844889,10,0.09411349249140165,0.7500285785807391
894,0.03716504473741564,0.18791171447720367,9,0.12526020129017232,0.7460489806706381
902,0.028829445300406445,0.1674786741049497,9,0.10132974417517138,0.7444711239580891
903,0.012223285678018878,0.33387094570816545,8,0.1276903305536446,0.7346270318559438
912,0.02125909013310183,2.0430488758507654,8,0.10788514481335873,0.7325395228189555
913,0.04327315285614067,1.0888402267788773,9,0.11060439364217693,0.746596053072447
914,0.04783589678604034,0.2142697199415708,8,0.17450995314809536,0.7378268253042437
919,0.07694188916080685,1.8681307063584107,9,0.04423036498209116,0.7518339209795861
921,0.07694188916080685,1.8681307063584107,9,0.04423036498209116,0.7518339209795861
922,0.029535465085064605,8.540513470338697,1,0.1836988740728979,0.13255669555757338
925,0.01916763335698389,2.304445360760505,10,0.22289241012822403,0.7429464159278171
929,0.030901691485102176,1.0239128603040792,10,0.0910376708553793,0.7457574562750101
930,0.010455859409735993,0.9385514869392355,10,0.06282336494566342,0.7453244555634352
931,0.06681225034703256,1.6504593110093246,9,0.07163594996596677,0.7503253041498703
932,0.06286565762685595,1.602205285469998,9,0.05877612653130311,0.7496083103631581
934,0.07111757052660556,1.7228240733072182,6,0.09579444616494401,0.7102338991241213
948,0.0829336660932402,1.7336814094399373,10,0.014971310035056013,0.7534157397967525
943,0.01904003829272411,2.7512719726087367,7,0.026989906860917245,0.7227990596046546
944,0.01211084253119548,1.7359282600428587,9,0.017661173689333128,0.7438609179581426
950,0.007652901257689221,1.3886734481105563,8,0.0979446442837568,0.7347105821341141
955,0.0278480221414925,0.16743586719545597,9,0.11525245659978908,0.7448324435830559
953,0.010325696589190012,1.4094595778224956,8,0.2071785816783124,0.7346602313105386
957,0.07905631570149148,1.7306028543038356,10,0.015385740445172404,0.753763364486462
958,0.014500460673461196,2.261200616876434,8,0.3089866258867826,0.730353107084123
959,0.024019756309755246,2.8459128879039843,10,0.02614141228728146,0.742931869200959
962,0.02934084342980617,1.586917981832272,9,0.061424165251909774,0.7446211003678673
968,0.08243140769766323,1.9165603329723169,9,0.08446912983789488,0.7522487325670568
971,0.029228355875893036,1.4147738102169827,10,0.09367423267003709,0.7452406122188416
976,0.05416565483323803,3.2382677612544075,10,0.0310618678191958,0.7433000266028036
977,0.05948228744069854,1.4727727473257983,10,0.06951305545926967,0.7511816415595374
980,0.0030908600722115293,1.7762981932937083,8,0.011168715550380848,0.7347277566373533
981,0.024681529274522773,1.5715958286555611,9,0.005729444477000342,0.7451148413375501
982,0.005421229375307007,2.4533572148836105,10,0.04333456024862617,0.7425921000887167
987,0.0052519710311206,1.9912328916800166,10,0.05376995351342399,0.7449800738203183
993,0.07291402480353963,2.135793925879761,8,0.13985452958235883,0.7393090321710561
991,0.02822513899171117,2.170706732841108,9,0.0843485454323587,0.7421967271679221
994,0.08531229896888416,1.817415353815921,9,0.1205852053654333,0.7524383995511121
996,0.08137666055379152,3.1187514181582148,9,0.052602603043698626,0.7490281919473217
997,0.028481916823421875,1.616560813402128,9,0.14096263389912478,0.7444283470398225
998,0.043889086266933525,1.9643082939336232,9,0.09214342453933168,0.7467388951317228
1005,0.06857124910292822,3.8380312332618676,7,0.08891295744356327,0.7284701422603994
1001,0.0052519710311206,1.9912328916800166,10,0.05376995351342399,0.7449800738203183
1007,0.046043898185279104,1.994337608628959,8,0.08352995576548579,0.7376162362933186
1009,0.05313196261744323,2.120419766360986,9,0.16044977500918506,0.7460844937030593
1015,0.07291402480353963,2.135793925879761,8,0.13985452958235883,0.7393090321710561
1016,0.0399079739166571,3.8128995213865418,9,0.004950332417549136,0.7371466579263052
1021,0.012640564495792782,0.943471968341768,9,0.1011894442866117,0.743968673601875
1022,0.004459858400578248,0.27242216405445197,9,0.06844786382047442,0.7439694435075754
1031,0.0017690345284371162,0.775137265745074,8,0.14876435570299046,0.734759658744165
1035,0.006481701867423001,0.2417394687142026,10,0.1267841726820978,0.7451906132648298
1038,0.0052519710311206,1.9912328916800166,10,0.05376995351342399,0.7449800738203183
1039,0.0062703970933791625,1.043788454174722,6,0.10853415965940795,0.7031767730178707
1049,0.06067471109963239,1.988640111589877,10,0.011637100166070674,0.7513846305380831
1046,0.028481916823421875,1.616560813402128,9,0.14096263389912478,0.7444283470398225
1058,0.04037756326109184,1.53924692342063,10,0.0590995303670115,0.7477593482407625
1059,0.0031788283596818068,0.9525718555099817,7,0.04541194608033782,0.7273746037546504
1060,0.004459858400578248,0.27242216405445197,9,0.06844786382047442,0.7439694435075754
1061,0.06004287145039562,1.6572551123707138,10,0.12326891900910691,0.7512280103192797
1065,0.06437943096434558,3.922859240090154,10,0.017509867193214183,0.7452482872803898
1063,0.03804488568307199,2.162988002667272,9,0.011891373451091543,0.7440454357578657
1067,0.043586261935021145,1.6944272227328487,10,0.006680629448615525,0.748213187345631
1069,0.001677554363845965,2.1760045968756994,10,0.06719985040985374,0.743245968411564
1071,0.04699440329577641,2.6908532153804607,8,0.007122755701346382,0.734585456914058
1073,0.07676588137525464,1.6536061138014657,9,0.006945361636445466,0.7519290079316764
1077,0.025088817589072887,8.295648120165055,2,0.30447581091596604,0.4173739009880545
